mechanism,efficiency_ratio,revenue_ratio,runtime,welfare,revenue,winner_id,topology_name,seed,instance_id,num_bidders
LIA,0.897186547099615,0.8091083661138632,5.1975250244140625e-05,88.29705329248661,79.62879598797676,94,INTERNET-100,1,93,100
VCG,1.0,0.5876271705471543,7.867813110351562e-06,98.41548959681732,57.83161568979066,94,INTERNET-100,1,93,100
HoldBack,0.8347397073860293,0.5204312304482965,7.867813110351562e-06,82.15131698830011,51.218494346043165,94,INTERNET-100,1,93,100
LIA,0.9760691869728211,0.727852853859773,5.1975250244140625e-05,97.29044022156542,72.54928801528887,89,INTERNET-100,1,94,100
VCG,1.0,0.6974202159258425,8.106231689453125e-06,99.67576225134387,69.51589163190518,89,INTERNET-100,1,94,100
HoldBack,0.9186948085546128,0.7004382639887963,9.059906005859375e-06,91.57160531903347,69.81671787309129,89,INTERNET-100,1,94,100
LIA,0.8808739648664395,0.7987063585073039,5.1975250244140625e-05,87.85316964078585,79.65825760074051,4,INTERNET-100,1,95,100
VCG,1.0,0.5693502081773022,7.867813110351562e-06,99.73409720890818,56.78362900826717,4,INTERNET-100,1,95,100
HoldBack,0.8211118523990357,0.712051693074873,9.059906005859375e-06,81.8928493065521,71.01583277489704,4,INTERNET-100,1,95,100
LIA,0.9182623267941348,0.8154476134582402,5.1975250244140625e-05,89.9809477210408,79.90608667569055,86,INTERNET-100,1,96,100
VCG,1.0,0.7059025654546881,8.106231689453125e-06,97.99045991049749,69.17171704090495,86,INTERNET-100,1,96,100
HoldBack,0.8260980254292857,0.5048429053560877,9.059906005859375e-06,80.94972544296955,49.46978847839479,86,INTERNET-100,1,96,100
LIA,0.966674361225471,0.6522201574514765,5.078315734863281e-05,94.47457723418562,63.74248258816719,63,INTERNET-100,1,97,100
VCG,1.0,0.7879903181901657,7.867813110351562e-06,97.73154334456378,77.01150993729878,0,INTERNET-100,1,97,100
HoldBack,0.8220451800883741,0.6473505534518512,7.867813110351562e-06,80.33974414899667,63.266568673806944,0,INTERNET-100,1,97,100
LIA,0.9508999209593288,0.7611478756217008,5.1975250244140625e-05,95.00831502584164,76.0494091485046,48,INTERNET-100,1,98,100
VCG,1.0,0.5988610540184736,7.867813110351562e-06,99.91410550333326,59.834666533039126,28,INTERNET-100,1,98,100
HoldBack,0.8469143589921834,0.624057302031316,8.344650268554688e-06,84.61869061663288,62.35212711528242,28,INTERNET-100,1,98,100
LIA,0.9757620457895309,0.829896196082827,5.078315734863281e-05,93.99032162939807,79.93978729283735,85,INTERNET-100,1,99,100
VCG,1.0,0.7542922981399136,6.9141387939453125e-06,96.32504362612964,72.65723852518076,77,INTERNET-100,1,99,100
HoldBack,0.90635946121662,0.5093861207473962,8.106231689453125e-06,87.30511464264629,49.06664030353788,77,INTERNET-100,1,99,100
LIA,0.8579763873110932,0.787088562433456,5.2928924560546875e-05,84.88527535038057,77.87187425599129,88,INTERNET-100,2,0,100
VCG,1.0,0.5661990315523612,7.867813110351562e-06,98.9366101512559,56.0178128527146,48,INTERNET-100,2,0,100
HoldBack,0.8005047760417879,0.5849688673159228,1.0013580322265625e-05,79.19922895146479,57.8748367762572,48,INTERNET-100,2,0,100
LIA,0.9509623346458249,0.6978459529392228,5.2928924560546875e-05,95.08686906836941,69.77772340661305,42,INTERNET-100,2,1,100
VCG,1.0,0.7836054666935621,6.67572021484375e-06,99.99015271596791,78.35283028375659,42,INTERNET-100,2,1,100
HoldBack,0.8277580528781542,0.6701946175611045,8.106231689453125e-06,82.76765411915888,67.01286215935455,42,INTERNET-100,2,1,100
LIA,0.8918548822167502,0.7900424504796543,5.1021575927734375e-05,87.31002098189792,77.34287752792116,75,INTERNET-100,2,2,100
VCG,1.0,0.691392465279234,8.106231689453125e-06,97.8971161371954,67.685328469823,64,INTERNET-100,2,2,100
HoldBack,0.886549602262245,0.5007712504687873,7.867813110351562e-06,86.79064937405138,49.02406126531144,64,INTERNET-100,2,2,100
LIA,0.8615157045555168,0.6691444063327406,5.1975250244140625e-05,86.06614943080845,66.84809361186993,81,INTERNET-100,2,3,100
VCG,1.0,0.7550830531631771,7.867813110351562e-06,99.90084797724343,75.43343730424738,81,INTERNET-100,2,3,100
HoldBack,0.8240314329876659,0.5048829832890223,9.059906005859375e-06,82.32143891537086,50.438238159853746,81,INTERNET-100,2,3,100
LIA,0.8597973722772552,0.7227503398778546,5.221366882324219e-05,85.15355011723322,71.5805366164694,23,INTERNET-100,2,4,100
VCG,1.0,0.737663442601638,7.867813110351562e-06,99.03909091010122,73.05751675288185,63,INTERNET-100,2,4,100
HoldBack,0.8217087708309838,0.5919830033025482,7.867813110351562e-06,81.38128965595733,58.62945848131582,63,INTERNET-100,2,4,100
LIA,0.9048281348661543,0.6693481554336587,5.1975250244140625e-05,90.03879056430013,66.6063488295562,2,INTERNET-100,2,5,100
VCG,1.0,0.6163357143558967,7.867813110351562e-06,99.5092737446974,61.33111931847455,2,INTERNET-100,2,5,100
HoldBack,0.8722326388956477,0.5885428085183464,8.106231689453125e-06,86.7952364329268,58.565467443325154,2,INTERNET-100,2,5,100
LIA,0.892421288434122,0.8292614697788189,5.1975250244140625e-05,89.1223377668112,82.81483394049027,79,INTERNET-100,2,6,100
VCG,1.0,0.5905243788632646,7.867813110351562e-06,99.86576846815119,58.97317089435757,79,INTERNET-100,2,6,100
HoldBack,0.9031974684089139,0.5051569787055229,8.106231689453125e-06,90.19850926114489,50.44788987547653,79,INTERNET-100,2,6,100
LIA,0.9707651793899086,0.6934206955813363,5.1021575927734375e-05,96.17659088375427,68.6992487628855,34,INTERNET-100,2,7,100
VCG,1.0,0.590683074176671,8.106231689453125e-06,99.0729714308437,58.52072733258825,34,INTERNET-100,2,7,100
HoldBack,0.9471661978400056,0.5131558870921664,7.867813110351562e-06,93.83856965886372,50.839878541451455,34,INTERNET-100,2,7,100
LIA,0.9623555733908066,0.6802983736398226,5.078315734863281e-05,96.02237534067726,67.87913696715064,26,INTERNET-100,2,8,100
VCG,1.0,0.6752963379195792,7.867813110351562e-06,99.77847896941849,67.38004145123405,26,INTERNET-100,2,8,100
HoldBack,0.8919629625273383,0.5130839245369316,9.298324584960938e-06,88.99870769803424,51.194733573954935,26,INTERNET-100,2,8,100
LIA,0.8754145509016786,0.6618633791151197,5.125999450683594e-05,86.48008042527599,65.38387806949889,57,INTERNET-100,2,9,100
VCG,1.0,0.5571690356199157,7.867813110351562e-06,98.78757479665073,55.04137778068018,42,INTERNET-100,2,9,100
HoldBack,0.9009384153070661,0.525986558672132,9.059906005859375e-06,89.00152108932276,51.96093650685615,42,INTERNET-100,2,9,100
LIA,0.910687421643433,0.7346274668090633,5.698204040527344e-05,88.9787658327533,71.77681802780585,88,INTERNET-100,2,10,100
VCG,1.0,0.5554106346637337,8.106231689453125e-06,97.70505633226117,54.26642734735703,88,INTERNET-100,2,10,100
HoldBack,0.8320376253136602,0.5536376660041975,8.821487426757812e-06,81.29428305183198,54.09319934460171,88,INTERNET-100,2,10,100
LIA,0.9014762902949981,0.774527201037484,5.173683166503906e-05,88.29617457752533,75.86199403588152,53,INTERNET-100,2,11,100
VCG,1.0,0.6001815818487837,7.867813110351562e-06,97.9461972856007,58.78550362294487,53,INTERNET-100,2,11,100
HoldBack,0.8569044565185802,0.7132001956099226,9.298324584960938e-06,83.93053295307931,69.8552470633385,53,INTERNET-100,2,11,100
LIA,0.9543806685018852,0.6795585652835661,5.1975250244140625e-05,94.663563579617,67.40437812070698,8,INTERNET-100,2,12,100
VCG,1.0,0.6598780043766688,6.9141387939453125e-06,99.188475525403,65.45229328686699,8,INTERNET-100,2,12,100
HoldBack,0.819744304157266,0.6052751429639153,8.821487426757812e-06,81.30918784999149,60.036318704011116,8,INTERNET-100,2,12,100
LIA,0.9561147802957681,0.7499318856069143,5.1975250244140625e-05,94.24217124386118,73.91916811780234,99,INTERNET-100,2,13,100
VCG,1.0,0.5802541419026022,7.867813110351562e-06,98.56784267544526,57.19439897083118,99,INTERNET-100,2,13,100
HoldBack,0.8881758726930469,0.5124933416469941,9.059906005859375e-06,87.54557968773454,50.51536307167414,99,INTERNET-100,2,13,100
LIA,0.9633118452332274,0.7249650446095276,5.1975250244140625e-05,95.37618744552488,71.77779690790686,32,INTERNET-100,2,14,100
VCG,1.0,0.5877485318400865,7.867813110351562e-06,99.00863143900546,58.19217776777168,32,INTERNET-100,2,14,100
HoldBack,0.9235832503274716,0.7356202222281867,7.867813110351562e-06,91.44271363491134,72.83275146166983,32,INTERNET-100,2,14,100
LIA,0.8642486908288766,0.8289747309959568,5.125999450683594e-05,84.71394678525638,81.25638140170302,99,INTERNET-100,2,15,100
VCG,1.0,0.7144442619405988,6.9141387939453125e-06,98.02033567908518,70.03006637941375,99,INTERNET-100,2,15,100
HoldBack,0.8145440098423032,0.5178410591310513,9.059906005859375e-06,79.84187727013062,50.75895444443864,99,INTERNET-100,2,15,100
LIA,0.9260974594046536,0.6964176149841265,5.1021575927734375e-05,92.34952471210754,69.446077291118,87,INTERNET-100,2,16,100
VCG,1.0,0.5705215748552036,7.867813110351562e-06,99.71901312792166,56.89184841274859,87,INTERNET-100,2,16,100
HoldBack,0.8913378760074652,0.6826263770427216,7.867813110351562e-06,88.88333335900222,68.07082865378875,87,INTERNET-100,2,16,100
LIA,0.934959381807306,0.7546996837383458,5.125999450683594e-05,91.79419703654582,74.09632206543755,36,INTERNET-100,2,17,100
VCG,1.0,0.7356107385763447,7.867813110351562e-06,98.17987692588821,72.22217177878726,36,INTERNET-100,2,17,100
HoldBack,0.8524753733257691,0.6463696088928297,9.059906005859375e-06,83.69592723547461,63.46048864973252,36,INTERNET-100,2,17,100
LIA,0.974020514381658,0.8249485677987338,5.1021575927734375e-05,95.99764976639096,81.30539605431537,65,INTERNET-100,2,18,100
VCG,1.0,0.6040383957320445,6.9141387939453125e-06,98.55813953501134,59.532900491063245,2,INTERNET-100,2,18,100
HoldBack,0.9206502449915069,0.5810500408815754,8.106231689453125e-06,90.73757530881531,57.26721100603035,2,INTERNET-100,2,18,100
LIA,0.9715056324748156,0.7557486665324675,6.914138793945312e-05,95.72022605565672,74.46218609918786,37,INTERNET-100,2,19,100
VCG,1.0,0.6729304012886994,9.059906005859375e-06,98.52771086032595,66.30229200729609,37,INTERNET-100,2,19,100
HoldBack,0.8075723003820462,0.7370237603759536,8.821487426757812e-06,79.56825011085054,72.61726395951212,37,INTERNET-100,2,19,100
LIA,0.9342938369368414,0.6820406483222854,5.507469177246094e-05,93.36306465682969,68.15565149896646,53,INTERNET-100,2,20,100
VCG,1.0,0.574466620556814,7.867813110351562e-06,99.92901693853415,57.40588465624433,52,INTERNET-100,2,20,100
HoldBack,0.8954550272352866,0.554818380968562,9.059906005859375e-06,89.48194058429051,55.44245538961752,52,INTERNET-100,2,20,100
LIA,0.976501508541665,0.8468192007547645,5.2928924560546875e-05,96.64492923462007,83.81019487997011,32,INTERNET-100,2,21,100
VCG,1.0,0.7502259404933532,7.867813110351562e-06,98.97058876944527,74.25030304073798,32,INTERNET-100,2,21,100
HoldBack,0.924134816735349,0.6425161208572203,8.821487426757812e-06,91.4621669146409,63.59019877509915,32,INTERNET-100,2,21,100
LIA,0.8798546918099165,0.7794760177219643,5.2928924560546875e-05,87.93560391535615,77.90342541098359,75,INTERNET-100,2,22,100
VCG,1.0,0.790896472845525,8.106231689453125e-06,99.94332556716505,79.04482367552282,19,INTERNET-100,2,22,100
HoldBack,0.9246816678929292,0.5742242985212829,7.867813110351562e-06,92.41576098021221,57.38988601568955,19,INTERNET-100,2,22,100
LIA,0.9489117009511506,0.7892332116943162,5.2928924560546875e-05,94.78055888837399,78.83132310695842,72,INTERNET-100,2,23,100
VCG,1.0,0.719470541709493,8.106231689453125e-06,99.88343361491886,71.86318809072985,72,INTERNET-100,2,23,100
HoldBack,0.9488029909766857,0.5904403168632767,9.059906005859375e-06,94.76970056285624,58.97520619298475,72,INTERNET-100,2,23,100
LIA,0.9665141595063411,0.7294227347305677,5.459785461425781e-05,95.62111914187021,72.16471433598568,65,INTERNET-100,2,24,100
VCG,1.0,0.7026596400436428,7.152557373046875e-06,98.93400753767524,69.51693412449792,7,INTERNET-100,2,24,100
HoldBack,0.9496329228063444,0.5182271373524969,8.344650268554688e-06,93.95099074294744,51.27028751305979,7,INTERNET-100,2,24,100
LIA,0.892217751483137,0.7132778526612136,5.412101745605469e-05,87.97399631322882,70.33025634831405,60,INTERNET-100,2,25,100
VCG,1.0,0.7104626321042686,1.0013580322265625e-05,98.60148620332797,70.05267141740912,60,INTERNET-100,2,25,100
HoldBack,0.9001616113748943,0.5019828079102342,1.1205673217773438e-05,88.75727270474711,49.49625090846879,60,INTERNET-100,2,25,100
LIA,0.89708152364975,0.7650400050435474,5.5789947509765625e-05,89.64997127057073,76.4543830910171,61,INTERNET-100,2,26,100
VCG,1.0,0.5652503068224759,8.344650268554688e-06,99.93514402774949,56.488370824033716,37,INTERNET-100,2,26,100
HoldBack,0.9197260878852739,0.6774916685531057,8.821487426757812e-06,91.91295905889343,67.70522747445494,37,INTERNET-100,2,26,100
LIA,0.962252097517303,0.7099214312359854,5.245208740234375e-05,96.13527563805486,70.92579236701185,82,INTERNET-100,2,27,100
VCG,1.0,0.7044639085317167,1.0013580322265625e-05,99.90653788762064,70.38055016818528,42,INTERNET-100,2,27,100
HoldBack,0.8660127976260674,0.7237923730467529,8.821487426757812e-06,86.52034037719305,72.31159014056628,42,INTERNET-100,2,27,100
LIA,0.9392103285918293,0.8094041560712673,5.2928924560546875e-05,93.57736447328678,80.64424486518897,69,INTERNET-100,2,28,100
VCG,1.0,0.6774254467457651,8.106231689453125e-06,99.6340879402259,67.49466653401437,69,INTERNET-100,2,28,100
HoldBack,0.8916651265341976,0.7246906574496955,8.106231689453125e-06,88.8402416303409,72.20389269380308,69,INTERNET-100,2,28,100
LIA,0.8948531113541938,0.8215039200455952,5.1975250244140625e-05,87.71199984872813,80.52243524272474,16,INTERNET-100,2,29,100
VCG,1.0,0.6547160144161013,8.106231689453125e-06,98.0183213711939,64.17416470790464,16,INTERNET-100,2,29,100
HoldBack,0.9019134951196067,0.6720842704568225,7.867813110351562e-06,88.40404681365034,65.87657201016123,16,INTERNET-100,2,29,100
LIA,0.948454554188675,0.6507284267709301,5.1975250244140625e-05,94.02459616278787,64.50965654450496,28,INTERNET-100,2,30,100
VCG,1.0,0.7334081340442246,8.106231689453125e-06,99.13452969100686,72.70607044003312,75,INTERNET-100,2,30,100
HoldBack,0.8113906710276244,0.6127842195944668,7.867813110351562e-06,80.43683256799402,60.74807541156814,75,INTERNET-100,2,30,100
LIA,0.9357292056711203,0.7311987732661446,5.1975250244140625e-05,92.7390895602763,72.46830398080628,38,INTERNET-100,2,31,100
VCG,1.0,0.633856984596736,8.106231689453125e-06,99.10889710208662,62.82086666383681,38,INTERNET-100,2,31,100
HoldBack,0.8365303921411166,0.597053209598414,7.867813110351562e-06,82.90760455748209,59.17328511455977,38,INTERNET-100,2,31,100
LIA,0.9718898027720214,0.8319125176583575,5.173683166503906e-05,96.69642112282882,82.76963387763315,22,INTERNET-100,2,32,100
VCG,1.0,0.6604835614794546,6.9141387939453125e-06,99.49319444141872,65.71361940763612,22,INTERNET-100,2,32,100
HoldBack,0.8857177502315433,0.6319720775631982,8.106231689453125e-06,88.12288834400289,62.87692079454263,22,INTERNET-100,2,32,100
LIA,0.9125003692388011,0.7583475616455737,5.221366882324219e-05,91.12363297927561,75.72970620906732,92,INTERNET-100,2,33,100
VCG,1.0,0.74293970861032,8.106231689453125e-06,99.86147518525397,74.19105527552928,92,INTERNET-100,2,33,100
HoldBack,0.9179342420563477,0.6114182352628635,8.821487426757812e-06,91.66626753480487,61.057126928514215,92,INTERNET-100,2,33,100
LIA,0.8769365720177709,0.7477662364741731,5.1975250244140625e-05,87.2305261334833,74.3817105066237,39,INTERNET-100,2,34,100
VCG,1.0,0.6966123689206164,8.106231689453125e-06,99.47187620738846,69.29333932580718,39,INTERNET-100,2,34,100
HoldBack,0.8416271445500153,0.5816023873360647,9.059906005859375e-06,83.71823113545696,57.853080675014624,39,INTERNET-100,2,34,100
LIA,0.9674132101739749,0.7623428909733558,5.316734313964844e-05,96.21342343346758,75.81829418839838,75,INTERNET-100,2,35,100
VCG,1.0,0.7740986389398006,6.9141387939453125e-06,99.45432047197808,76.98745411404097,36,INTERNET-100,2,35,100
HoldBack,0.8411811195734488,0.54480510238521,8.821487426757812e-06,83.65909664103509,54.1832212473875,36,INTERNET-100,2,35,100
LIA,0.9311897311480128,0.7268606547878095,5.1975250244140625e-05,91.30841777928941,71.27279663283129,69,INTERNET-100,2,36,100
VCG,1.0,0.6351314762150657,7.867813110351562e-06,98.05565367083705,62.27823206719196,24,INTERNET-100,2,36,100
HoldBack,0.9230454258387095,0.5949373848677844,8.106231689453125e-06,90.5098225984908,58.33697416642895,24,INTERNET-100,2,36,100
LIA,0.9311253103673718,0.6987006994002014,5.1975250244140625e-05,92.45200109197837,69.37441943064276,38,INTERNET-100,2,37,100
VCG,1.0,0.5975370312792962,6.9141387939453125e-06,99.29061111602884,59.32981700017896,38,INTERNET-100,2,37,100
HoldBack,0.8032176012262944,0.6563286853934587,9.059906005859375e-06,79.75196648490953,65.16727626569634,38,INTERNET-100,2,37,100
LIA,0.9572105164898248,0.6937409769818159,5.1975250244140625e-05,95.19437277762725,68.99238572524011,13,INTERNET-100,2,38,100
VCG,1.0,0.6222241141300664,8.106231689453125e-06,99.44977738722866,61.88004963520066,13,INTERNET-100,2,38,100
HoldBack,0.9173536941750803,0.5745246619808528,8.821487426757812e-06,91.23062067106358,57.13634973746861,13,INTERNET-100,2,38,100
LIA,0.895466954112659,0.6651266172370014,5.2928924560546875e-05,89.02949199506511,66.12849817968423,43,INTERNET-100,2,39,100
VCG,1.0,0.7698534913172208,8.106231689453125e-06,99.42242043235052,76.54069748505364,43,INTERNET-100,2,39,100
HoldBack,0.9096330707746616,0.7373563025149071,7.867813110351562e-06,90.43792160172846,73.30974831708053,43,INTERNET-100,2,39,100
LIA,0.9480070607753605,0.6994195184022778,5.2928924560546875e-05,92.92570010930577,68.55861217371893,10,INTERNET-100,2,40,100
VCG,1.0,0.5770793479524735,8.344650268554688e-06,98.02216033423133,56.56656437057103,10,INTERNET-100,2,40,100
HoldBack,0.8403213025479049,0.5896701555030788,1.0967254638671875e-05,82.37010945062084,57.80074252703391,10,INTERNET-100,2,40,100
LIA,0.9632896151046793,0.7082429810138651,5.2928924560546875e-05,95.69863340620049,70.3608596415681,24,INTERNET-100,2,41,100
VCG,1.0,0.5897720127246233,6.9141387939453125e-06,99.34565047273043,58.59128423473915,69,INTERNET-100,2,41,100
HoldBack,0.8985334141433022,0.5210173086947038,8.821487426757812e-06,89.26538649954963,51.76080343982673,69,INTERNET-100,2,41,100
LIA,0.9030734668718835,0.6973354651279451,5.2928924560546875e-05,90.29783087766215,69.72619859293478,48,INTERNET-100,2,42,100
VCG,1.0,0.7173704687802678,8.106231689453125e-06,99.98946286224181,71.72948784657358,48,INTERNET-100,2,42,100
HoldBack,0.8115757321663151,0.592696427301263,9.059906005859375e-06,81.14902153134047,59.26339740622304,48,INTERNET-100,2,42,100
LIA,0.8929084507895968,0.6586461697816073,5.1975250244140625e-05,88.76080145592637,65.47363489951724,77,INTERNET-100,2,43,100
VCG,1.0,0.7569984925302157,8.106231689453125e-06,99.4063852542054,75.25048378531135,38,INTERNET-100,2,43,100
HoldBack,0.8365429885792732,0.7262526272623289,9.059906005859375e-06,83.15771460441559,72.1941484575179,38,INTERNET-100,2,43,100
LIA,0.9583868313847853,0.8403549904914068,5.3882598876953125e-05,93.84303728494837,82.28563052283346,19,INTERNET-100,2,44,100
VCG,1.0,0.5605903158468601,7.867813110351562e-06,97.9177031776964,54.891716151383925,19,INTERNET-100,2,44,100
HoldBack,0.9328297270500725,0.6194802283534352,9.059906005859375e-06,91.34054432862055,60.65808112436325,19,INTERNET-100,2,44,100
LIA,0.9566877328857686,0.8453744838151819,5.316734313964844e-05,95.12251340774387,84.05474734029634,15,INTERNET-100,2,45,100
VCG,1.0,0.7667632413624675,7.867813110351562e-06,99.42900921371152,76.2385093901641,13,INTERNET-100,2,45,100
HoldBack,0.815534958168546,0.741165858717693,7.867813110351562e-06,81.0878328698442,73.69338699532992,13,INTERNET-100,2,45,100
LIA,0.9187726679115308,0.7188107567654378,5.2928924560546875e-05,91.53389766479842,71.61243749194702,63,INTERNET-100,2,46,100
VCG,1.0,0.6816481976665052,7.152557373046875e-06,99.62627411725778,67.91007019225796,63,INTERNET-100,2,46,100
HoldBack,0.883091152395206,0.5264635405250705,8.821487426757812e-06,87.97908121904986,52.449601001092724,63,INTERNET-100,2,46,100
LIA,0.878009372964132,0.8476488385369977,5.2928924560546875e-05,86.0335442185381,83.05860515573836,26,INTERNET-100,2,47,100
VCG,1.0,0.65487200921959,7.867813110351562e-06,97.98704531831086,64.16897324509326,90,INTERNET-100,2,47,100
HoldBack,0.936234830707495,0.6635839063794571,9.298324584960938e-06,91.73888478511641,65.02262630690561,90,INTERNET-100,2,47,100
LIA,0.9568506689423973,0.7219077840015559,5.2928924560546875e-05,95.34888943462815,71.93714517108786,1,INTERNET-100,2,48,100
VCG,1.0,0.554443603084569,8.106231689453125e-06,99.64866256509686,55.249563515150705,5,INTERNET-100,2,48,100
HoldBack,0.9267786123774352,0.7321426500346864,8.821487426757812e-06,92.35224921734773,72.95703588282225,5,INTERNET-100,2,48,100
LIA,0.934112737151703,0.7507188619212546,5.1975250244140625e-05,93.1251310391263,74.84192176110629,96,INTERNET-100,2,49,100
VCG,1.0,0.7367611323896331,6.9141387939453125e-06,99.69367436641909,73.45042441828627,96,INTERNET-100,2,49,100
HoldBack,0.8567307666470966,0.6115794997836113,9.059906005859375e-06,85.41063806980823,60.970607500604814,96,INTERNET-100,2,49,100
LIA,0.9621189811565083,0.8098060613649872,5.1975250244140625e-05,94.63392275053609,79.65243982819192,53,INTERNET-100,2,50,100
VCG,1.0,0.6819934140736561,7.867813110351562e-06,98.35989581744043,67.08080115646533,53,INTERNET-100,2,50,100
HoldBack,0.8719114093537518,0.5065034725018198,9.059906005859375e-06,85.76111538607267,49.8196287864508,53,INTERNET-100,2,50,100
LIA,0.9022416514331988,0.7776116213015476,5.1975250244140625e-05,89.34756572776298,77.00565068631884,62,INTERNET-100,2,51,100
VCG,1.0,0.7464162651505016,7.867813110351562e-06,99.02842058536709,73.91642383708276,62,INTERNET-100,2,51,100
HoldBack,0.8961546565784245,0.6536484945750834,8.821487426757812e-06,88.74478024118343,64.7297780357734,62,INTERNET-100,2,51,100
LIA,0.940070266235174,0.8276547338155932,5.1975250244140625e-05,91.26157351177481,80.34832718938941,62,INTERNET-100,2,52,100
VCG,1.0,0.6815415507468858,8.106231689453125e-06,97.07952350972904,66.16372899858949,62,INTERNET-100,2,52,100
HoldBack,0.8790193222793847,0.6414072248069859,9.059906005859375e-06,85.33477696272762,62.26750775995985,62,INTERNET-100,2,52,100
LIA,0.9761201996443936,0.7106778947047211,5.1975250244140625e-05,95.72104799540675,69.69104101430112,26,INTERNET-100,2,53,100
VCG,1.0,0.7466033691727452,7.152557373046875e-06,98.06276730086981,73.21399245723231,79,INTERNET-100,2,53,100
HoldBack,0.8935555992960508,0.6200167177575355,9.059906005859375e-06,87.62453480415789,60.80055511610628,79,INTERNET-100,2,53,100
LIA,0.9145118313213005,0.7926414880994946,5.2928924560546875e-05,91.24114274494431,79.08209897816177,78,INTERNET-100,2,54,100
VCG,1.0,0.7121753814218696,7.867813110351562e-06,99.770325128673,71.05396935309663,78,INTERNET-100,2,54,100
HoldBack,0.8753694678942717,0.5189165968545066,7.867813110351562e-06,87.33589641952497,51.772477582838654,78,INTERNET-100,2,54,100
LIA,0.9322123176667187,0.8351830146862788,5.1975250244140625e-05,92.87000062138868,83.20362821103399,26,INTERNET-100,2,55,100
VCG,1.0,0.7449979714829158,8.106231689453125e-06,99.62322837981554,74.21910305554182,26,INTERNET-100,2,55,100
HoldBack,0.9184458087819408,0.7321129091263472,8.821487426757812e-06,91.49853656276768,72.93545154570523,26,INTERNET-100,2,55,100
LIA,0.9771386362536336,0.7301014878156583,5.2928924560546875e-05,95.94322226050471,71.68715545502246,67,INTERNET-100,2,56,100
VCG,1.0,0.6686208048031043,8.106231689453125e-06,98.18793229623247,65.65049431385967,67,INTERNET-100,2,56,100
HoldBack,0.8248953217262351,0.7486166561928382,9.059906005859375e-06,80.99476600113448,73.50512155409434,67,INTERNET-100,2,56,100
LIA,0.8700010970454571,0.8090895531863134,5.1975250244140625e-05,86.59840773394495,80.53537778061308,52,INTERNET-100,2,57,100
VCG,1.0,0.685517067722206,8.106231689453125e-06,99.53827417923385,68.23518584147736,81,INTERNET-100,2,57,100
HoldBack,0.8542277571177099,0.6082963666843522,8.821487426757812e-06,85.0283566994946,60.54877052925882,81,INTERNET-100,2,57,100
LIA,0.8758710162686639,0.6837039032109425,5.1975250244140625e-05,86.06869446436919,67.18512344460208,50,INTERNET-100,2,58,100
VCG,1.0,0.5598806642905401,6.9141387939453125e-06,98.26640323256062,55.01745911928811,50,INTERNET-100,2,58,100
HoldBack,0.8505223833169302,0.6902834590781336,9.298324584960938e-06,83.57777547733996,67.83167273453863,50,INTERNET-100,2,58,100
LIA,0.9502755632511793,0.7855536833335229,5.1021575927734375e-05,94.54460106416764,78.15612910338955,36,INTERNET-100,2,59,100
VCG,1.0,0.6953758531589083,7.867813110351562e-06,99.49177346063918,69.1841768524848,36,INTERNET-100,2,59,100
HoldBack,0.8710101367842744,0.6840336422268996,8.821487426757812e-06,86.65834321086137,68.0557201718946,36,INTERNET-100,2,59,100
LIA,0.9242361757000926,0.7007361688963483,5.2928924560546875e-05,92.36762335172865,70.03116326681642,40,INTERNET-100,2,60,100
VCG,1.0,0.5989116700043293,7.867813110351562e-06,99.9394156821029,59.85488234542511,40,INTERNET-100,2,60,100
HoldBack,0.8738353071843304,0.6717656470371827,9.059906005859375e-06,87.33059000239288,67.13586624020581,40,INTERNET-100,2,60,100
LIA,0.8539042679908929,0.7031907216203038,5.1975250244140625e-05,84.38408897642272,69.49035230871509,62,INTERNET-100,2,61,100
VCG,1.0,0.7575704943857188,8.106231689453125e-06,98.82148636517026,74.8642422815936,62,INTERNET-100,2,61,100
HoldBack,0.9465717669294353,0.6055284230570948,7.867813110351562e-06,93.54162895927232,59.83921880285974,62,INTERNET-100,2,61,100
LIA,0.9396933921385674,0.687736586494618,5.2928924560546875e-05,93.7439966314005,68.60873641020072,67,INTERNET-100,2,62,100
VCG,1.0,0.7371029218350222,8.106231689453125e-06,99.7601956294027,73.53353168126614,67,INTERNET-100,2,62,100
HoldBack,0.8729461894433678,0.7233802881005992,8.821487426757812e-06,87.085282632812,72.16455905536947,67,INTERNET-100,2,62,100
LIA,0.8788676288936048,0.8128558003480264,5.1975250244140625e-05,87.71503759659828,81.12675304459486,55,INTERNET-100,2,63,100
VCG,1.0,0.6549846620351767,7.867813110351562e-06,99.80460619197184,65.37048625620258,45,INTERNET-100,2,63,100
HoldBack,0.821300804013699,0.6784926664501497,8.106231689453125e-06,81.96960330973707,67.7166933791981,45,INTERNET-100,2,63,100
LIA,0.9748940560000323,0.753885248932989,5.1975250244140625e-05,94.2915617958392,72.91563334419817,80,INTERNET-100,2,64,100
VCG,1.0,0.5771701426403686,7.867813110351562e-06,96.71980377305334,55.82378293984166,80,INTERNET-100,2,64,100
HoldBack,0.9213608803074815,0.7307004866394295,8.821487426757812e-06,89.1138435475073,70.67320768464022,80,INTERNET-100,2,64,100
LIA,0.923404471495288,0.751514455739127,5.2928924560546875e-05,90.38007761669897,73.55599516405437,49,INTERNET-100,2,65,100
